mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.24884724617004395,0.12408616409427438,0.002007198333740234,6.843292720962956e-05,0.1,"(40,)","{'alpha': 0.1, 'hidden_layer_sizes': (40,)}",0.8702085402184706,0.899304865938431,0.8809241706161137,0.8629084559740584,0.7893240209528561,0.8605340107399859,0.0376537780013524,21,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.28703761100769043,0.07709332314424266,0.0021711349487304687,0.0003871379659877783,0.1,"(30,)","{'alpha': 0.1, 'hidden_layer_sizes': (30,)}",0.8880089374379344,0.890317775571003,0.9038309636650871,0.8719381391868296,0.7832876028934896,0.8674766837508688,0.043295793110427125,17,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.39466552734375,0.12557699974722347,0.002084636688232422,3.244546632408914e-05,1,"(80,)","{'alpha': 1, 'hidden_layer_sizes': (80,)}",0.8933962264150942,0.903922542204568,0.8977586887835703,0.7167373409827887,0.7897730107258669,0.8403175618223777,0.07481877285714612,24,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.3632300853729248,0.12569766285502518,0.0022466182708740234,0.0003745356912020831,1,"(70,)","{'alpha': 1, 'hidden_layer_sizes': (70,)}",0.9013406156901689,0.8199602780536246,0.8911927330173776,0.8829633325018708,0.7984035919181841,0.8587721102362451,0.04147072701097025,22,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.2878122806549072,0.08346404052994116,0.0020093441009521483,4.475553025899895e-05,1,"(60,)","{'alpha': 1, 'hidden_layer_sizes': (60,)}",0.8831678252234358,0.8992552135054617,0.8819609004739337,0.8700424045896732,0.8052881017710153,0.8679428891127039,0.03267658281720103,16,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.37234673500061033,0.046763884718319694,0.002010154724121094,4.2243950888419804e-05,1,"(50,)","{'alpha': 1, 'hidden_layer_sizes': (50,)}",0.9004965243296922,0.895183714001986,0.9108412322274883,0.8897979546021452,0.8518333749064605,0.8896305600135545,0.020136804803513243,1,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.26396737098693845,0.11204306115828097,0.002165985107421875,0.00037724459988268096,1,"(40,)","{'alpha': 1, 'hidden_layer_sizes': (40,)}",0.8826713008937437,0.8657149950347567,0.887687598736177,0.883112995759541,0.8434023447243701,0.8725178470297177,0.016367421535291683,11,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.28907551765441897,0.06595097691582438,0.0019701480865478515,2.8738133313864246e-05,1,"(30,)","{'alpha': 1, 'hidden_layer_sizes': (30,)}",0.8913604766633566,0.8944389275074478,0.8875394944707742,0.8537789972561736,0.7799950112247444,0.8614225814244992,0.0432604285569221,19,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.5746807098388672,0.07029232452176562,0.0020468711853027345,1.1349726079761075e-05,10,"(80,)","{'alpha': 10, 'hidden_layer_sizes': (80,)}",0.9142999006951341,0.8946871896722939,0.894599131121643,0.8098278872536793,0.8683961087553006,0.8763620434996102,0.03632611572816571,6,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.4442103862762451,0.025832302174123918,0.002283954620361328,0.0003544743611477296,10,"(70,)","{'alpha': 10, 'hidden_layer_sizes': (70,)}",0.9125620655412114,0.8944141012909632,0.8927231437598737,0.889648291344475,0.8557246196058867,0.889014444308482,0.018471683213307118,2,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.39723687171936034,0.09143337059385934,0.002048635482788086,6.55822904790024e-05,10,"(60,)","{'alpha': 10, 'hidden_layer_sizes': (60,)}",0.9098808341608738,0.8945382323733863,0.8913902053712481,0.865752057869793,0.8189573459715641,0.8761037351493732,0.03189754315285528,7,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.4504913330078125,0.03897521393306798,0.002041006088256836,0.00010315924218859503,10,"(50,)","{'alpha': 10, 'hidden_layer_sizes': (50,)}",0.9156405163853029,0.8910625620655412,0.8764316745655608,0.8866051384385133,0.8083312546769768,0.8756142292263791,0.03602560649772773,8,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.4783771514892578,0.10916535613325908,0.0020615100860595704,0.00011960209027748161,10,"(40,)","{'alpha': 10, 'hidden_layer_sizes': (40,)}",0.9045183714001988,0.8614697120158888,0.8824052132701421,0.8687952107757545,0.8006485407832378,0.8635674096490444,0.034705499313350034,18,2023-10-31--12-02-52,2023-10-31--12-03-34,9
0.33695311546325685,0.08805552837273722,0.002215671539306641,0.0003816888418326327,10,"(30,)","{'alpha': 10, 'hidden_layer_sizes': (30,)}",0.9076216484607746,0.8903426017874875,0.8952902843601896,0.8699426290845598,0.8534796707408332,0.8833353668867691,0.01924875519943667,4,2023-10-31--12-02-52,2023-10-31--12-03-34,9
