mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,start_time,end_time,ID
0.6136839389801025,0.003261009724456116,0.004704761505126953,7.916645747990274e-06,0.1,0.1,3,90,0.32,0.0001,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 0.32, 'reg_lambda': 0.0001, 'subsample': 0.9}",0.9096822244289972,0.9304865938430983,0.946336887835703,0.910351708655525,0.9270142180094787,0.9247743265545605,0.013699449725726617,939,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5822315692901612,0.0025907785736798976,0.0046940803527832035,6.914303218596505e-06,0.1,0.1,3,90,0.32,0.00046415888336127773,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 0.32, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.8}",0.9054617676266137,0.9277060575968222,0.9471761453396523,0.9107009229234223,0.9182339735594911,0.9218557734092002,0.014708219531155095,3815,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.596932315826416,0.003079033958374854,0.004686927795410157,1.197193677114926e-05,0.1,0.1,3,90,0.32,0.00046415888336127773,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 0.32, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.85}",0.9071002979145978,0.93227408142999,0.9462381516587678,0.9172861062609129,0.9279620853080569,0.926172144514465,0.01330999003345442,201,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6115211009979248,0.0026719377718174855,0.004682779312133789,6.93630086745002e-06,0.1,0.1,3,90,0.32,0.00046415888336127773,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 0.32, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.9}",0.9097318768619663,0.9304865938430983,0.946336887835703,0.910351708655525,0.9237715140932901,0.9241357162579165,0.013644249804750083,1525,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5815417766571045,0.0009607909387537254,0.004704618453979492,1.680916926936863e-05,0.1,0.1,3,90,0.32,0.002154434690031882,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 0.32, 'reg_lambda': 0.002154434690031882, 'subsample': 0.8}",0.9068023833167825,0.9277060575968222,0.9476204581358609,0.9080568720379146,0.9182339735594911,0.9216839489293743,0.015020178776307198,3958,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.596394681930542,0.0023452155415154617,0.004692983627319336,1.7152489428739366e-05,0.1,0.1,3,90,0.32,0.002154434690031882,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 0.32, 'reg_lambda': 0.002154434690031882, 'subsample': 0.85}",0.9071002979145978,0.93227408142999,0.9462381516587678,0.9172861062609129,0.9243202793714144,0.9254437833271366,0.013291742849007644,480,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6121261119842529,0.0032500798990531443,0.0046902656555175785,1.7453542775374417e-05,0.1,0.1,3,90,0.32,0.002154434690031882,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 0.32, 'reg_lambda': 0.002154434690031882, 'subsample': 0.9}",0.9097318768619663,0.9304865938430983,0.946336887835703,0.910351708655525,0.9233724120728362,0.9240558958538256,0.013647314001295712,1582,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5811527252197266,0.001160338487932556,0.004691934585571289,8.987589884833566e-06,0.1,0.1,3,90,0.32,0.01,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 0.32, 'reg_lambda': 0.01, 'subsample': 0.8}",0.9068520357497517,0.9272591857000992,0.9422393364928912,0.9111998004489897,0.9182838613120479,0.9211668439407559,0.012599474979711383,4367,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6003213405609131,0.003897393531815019,0.004719257354736328,4.136572653677906e-05,0.1,0.1,3,90,0.32,0.01,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 0.32, 'reg_lambda': 0.01, 'subsample': 0.85}",0.9051142005958293,0.933167825223436,0.9458432069510269,0.9178847592915939,0.9256672486904465,0.9255354481504666,0.013756714799479722,430,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6153465270996094,0.002219218169796011,0.004738712310791015,4.236949710322194e-05,0.1,0.1,3,90,0.32,0.01,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 0.32, 'reg_lambda': 0.01, 'subsample': 0.9}",0.9055610724925521,0.9305858987090367,0.9457938388625593,0.9106510351708655,0.9292092791219755,0.9243602248713977,0.0145809613056757,1300,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5866882801055908,0.0012246809628658417,0.004739141464233399,0.00010992173206276884,0.1,0.1,3,90,1.88,0.0001,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 1.88, 'reg_lambda': 0.0001, 'subsample': 0.8}",0.9119662363455809,0.9246772591857001,0.9483116113744077,0.9154901471688701,0.9274133200299327,0.9255717148208984,0.012712525372704928,417,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6064050197601318,0.004213236514745618,0.004708051681518555,1.2187830904925761e-05,0.1,0.1,3,90,1.88,0.0001,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 1.88, 'reg_lambda': 0.0001, 'subsample': 0.85}",0.9098311817279047,0.9240317775571002,0.9464849921011058,0.9147917186330756,0.9306560239461212,0.9251591387930616,0.012874069889692802,657,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6185020446777344,0.0036023540660978623,0.005026006698608398,0.000628405536421512,0.1,0.1,3,90,1.88,0.0001,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 1.88, 'reg_lambda': 0.0001, 'subsample': 0.9}",0.9105759682224429,0.9272591857000992,0.9516192733017378,0.9155899226739835,0.9279620853080569,0.9266012870412641,0.0141862273178695,93,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5872132778167725,0.0020530035430934936,0.004708337783813477,1.6688210588013573e-05,0.1,0.1,3,90,1.88,0.00046415888336127773,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 1.88, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.8}",0.9119662363455809,0.9246772591857001,0.9483116113744077,0.9154901471688701,0.9274133200299327,0.9255717148208984,0.012712525372704928,417,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6022391796112061,0.0031348849500150338,0.004714250564575195,8.946258086821422e-06,0.1,0.1,3,90,1.88,0.00046415888336127773,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 1.88, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.85}",0.9098311817279047,0.9240317775571002,0.9464849921011058,0.9147917186330756,0.9306560239461212,0.9251591387930616,0.012874069889692802,657,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6157742977142334,0.0026369168900563455,0.004699087142944336,7.63624598897726e-06,0.1,0.1,3,90,1.88,0.00046415888336127773,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 1.88, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.9}",0.9105759682224429,0.9272591857000992,0.9516192733017378,0.9155899226739835,0.9279620853080569,0.9266012870412641,0.0141862273178695,93,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5874621391296386,0.0022143686835515443,0.004709625244140625,1.988508144354222e-05,0.1,0.1,3,90,1.88,0.002154434690031882,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 1.88, 'reg_lambda': 0.002154434690031882, 'subsample': 0.8}",0.910377358490566,0.9246772591857001,0.9483116113744077,0.9154901471688701,0.9270641057620354,0.9251840963963158,0.013052857214180995,631,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6035490989685058,0.002987257819281886,0.004707145690917969,6.882661661148466e-06,0.1,0.1,3,90,1.88,0.002154434690031882,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 1.88, 'reg_lambda': 0.002154434690031882, 'subsample': 0.85}",0.9107745779543198,0.9240317775571002,0.9464849921011058,0.9147917186330756,0.9306061361935645,0.9253378404878333,0.012648889778729435,556,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6166515350341797,0.0023024742078098853,0.0047075748443603516,2.2520650977351286e-05,0.1,0.1,3,90,1.88,0.002154434690031882,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 1.88, 'reg_lambda': 0.002154434690031882, 'subsample': 0.9}",0.9106256206554121,0.9267626613704072,0.9516192733017378,0.9155899226739835,0.9279620853080569,0.9265119126619196,0.014171870539409433,103,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5883742332458496,0.002483926829569271,0.004699182510375976,2.243233773083926e-05,0.1,0.1,3,90,1.88,0.01,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 1.88, 'reg_lambda': 0.01, 'subsample': 0.8}",0.910377358490566,0.9237835153922542,0.9483116113744077,0.9140932900972811,0.9305562484410077,0.9254244047591034,0.013473383576728129,492,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6016177654266357,0.0019326552581668882,0.0047000408172607425,9.88744585287687e-06,0.1,0.1,3,90,1.88,0.01,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 1.88, 'reg_lambda': 0.01, 'subsample': 0.85}",0.910824230387289,0.9245779543197618,0.9474229857819905,0.9147418308805189,0.9252182589174358,0.9245570520573991,0.012713909817895207,1130,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6166121482849121,0.0025896437686915344,0.004695701599121094,1.0480008596661494e-05,0.1,0.1,3,90,1.88,0.01,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 1.88, 'reg_lambda': 0.01, 'subsample': 0.9}",0.9106256206554122,0.9267626613704072,0.9516192733017378,0.9146919431279621,0.9279620853080569,0.9263323167527151,0.014314119700233018,155,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5870331764221192,0.002194221369567375,0.004833316802978516,0.00013702997439082063,0.1,0.1,3,90,3.4399999999999995,0.0001,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.0001, 'subsample': 0.8}",0.9095332671300893,0.9274577954319763,0.950829383886256,0.9135944125717137,0.9289598403591918,0.9260749398758454,0.014507983578494678,224,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6038451671600342,0.0026143153606952327,0.004730987548828125,4.9020251391657215e-05,0.1,0.1,3,90,3.4399999999999995,0.0001,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.0001, 'subsample': 0.85}",0.9120655412115194,0.9262164846077457,0.9489533965244866,0.9156398104265403,0.9287104015964079,0.92631712687334,0.012924793049534153,159,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6172595024108887,0.00250341376343068,0.004708480834960937,2.39433987320522e-05,0.1,0.1,3,90,3.4399999999999995,0.0001,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.0001, 'subsample': 0.9}",0.9106256206554121,0.9254716981132075,0.9487065560821486,0.9143427288600648,0.9306560239461212,0.9259605255313907,0.013489262918892932,249,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5848161220550537,0.001665854157685023,0.004756736755371094,9.88951529424733e-06,0.1,0.1,3,90,3.4399999999999995,0.00046415888336127773,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.8}",0.9095332671300893,0.9274577954319763,0.950829383886256,0.9135944125717137,0.9289598403591918,0.9260749398758454,0.014507983578494678,224,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6007650852203369,0.0012010387318787512,0.004698276519775391,0.0001204777937796202,0.1,0.1,3,90,3.4399999999999995,0.00046415888336127773,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.85}",0.9120655412115194,0.9262164846077457,0.9489533965244866,0.9156398104265403,0.9287104015964079,0.92631712687334,0.012924793049534153,159,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6149964809417725,0.00378000902187416,0.0043503761291503905,0.00016821483583166468,0.1,0.1,3,90,3.4399999999999995,0.00046415888336127773,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.9}",0.9106256206554121,0.9254716981132075,0.9487065560821486,0.9143427288600648,0.9306560239461212,0.9259605255313907,0.013489262918892932,249,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5843480110168457,0.0009270824627848161,0.004399585723876953,9.590988854534786e-05,0.1,0.1,3,90,3.4399999999999995,0.002154434690031882,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.002154434690031882, 'subsample': 0.8}",0.9095332671300893,0.9274577954319763,0.950829383886256,0.9135944125717137,0.9289598403591918,0.9260749398758454,0.014507983578494678,224,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5999715805053711,0.001382812519647223,0.004412412643432617,0.00016009874159105718,0.1,0.1,3,90,3.4399999999999995,0.002154434690031882,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.002154434690031882, 'subsample': 0.85}",0.9120655412115194,0.9262164846077457,0.9489040284360191,0.9156398104265403,0.9295584933898727,0.9264768716143393,0.01294349177333692,115,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6146961688995362,0.0011084367143610098,0.004358959197998047,0.00011038542306202517,0.1,0.1,3,90,3.4399999999999995,0.002154434690031882,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.002154434690031882, 'subsample': 0.9}",0.9127110228401192,0.925819265143992,0.9487065560821486,0.9143427288600648,0.9306560239461212,0.9264471193744891,0.01302910755882667,132,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5837584018707276,0.0017195194302592192,0.004374408721923828,0.00012760901821702854,0.1,0.1,3,90,3.4399999999999995,0.01,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.01, 'subsample': 0.8}",0.9067030784508441,0.9278550148957299,0.950829383886256,0.9135944125717137,0.9270142180094786,0.9251992215628044,0.015126345049567974,628,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6002517700195312,0.0022435471130598976,0.004700613021850586,0.0005616216793883899,0.1,0.1,3,90,3.4399999999999995,0.01,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.01, 'subsample': 0.85}",0.9119662363455809,0.9262164846077457,0.9489040284360191,0.9156398104265403,0.9272636567722624,0.9259980433176297,0.012888120450899985,238,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6144708156585693,0.002720742881837956,0.004351329803466797,0.000170402240240549,0.1,0.1,3,90,3.4399999999999995,0.01,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 3.4399999999999995, 'reg_lambda': 0.01, 'subsample': 0.9}",0.9127110228401192,0.925819265143992,0.9476204581358609,0.9143427288600648,0.930705911698678,0.9262398773357429,0.012663519721730047,181,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5839490413665771,0.0008600601779411206,0.004416561126708985,0.00015919825360692598,0.1,0.1,3,90,5.0,0.0001,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 5.0, 'reg_lambda': 0.0001, 'subsample': 0.8}",0.9080436941410128,0.923733862959285,0.946978672985782,0.9142429533549514,0.9276627587927164,0.9241323884467494,0.01335082068998462,1526,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5976177215576172,0.0021423725009832376,0.004399728775024414,0.00019858028725294115,0.1,0.1,3,90,5.0,0.0001,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 5.0, 'reg_lambda': 0.0001, 'subsample': 0.85}",0.9062562065541211,0.9267626613704071,0.9481635071090047,0.9145422798702919,0.9283112995759542,0.9248071908959558,0.014220601730429076,904,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6139026641845703,0.002686039827902184,0.004441070556640625,0.00015168357141863643,0.1,0.1,3,90,5.0,0.0001,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 5.0, 'reg_lambda': 0.0001, 'subsample': 0.9}",0.9075968222442898,0.9247765640516385,0.9496939178515008,0.9173359940134698,0.9302070341731105,0.925922066466802,0.014101838591276276,258,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5837519645690918,0.0014321569626897833,0.004577732086181641,0.000155854617234032,0.1,0.1,3,90,5.0,0.00046415888336127773,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 5.0, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.8}",0.9080436941410128,0.923733862959285,0.946978672985782,0.9142429533549514,0.9276627587927164,0.9241323884467494,0.01335082068998462,1526,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6184349536895752,0.00109961769377336,0.004815292358398437,8.271116788084187e-05,0.1,0.1,3,90,5.0,0.00046415888336127773,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 5.0, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.85}",0.9062562065541211,0.925571002979146,0.9481635071090047,0.9145422798702919,0.928311299575954,0.9245688592177034,0.014195795870997124,1114,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6323302268981934,0.011352388993796415,0.004848575592041016,0.00022862089700542677,0.1,0.1,3,90,5.0,0.00046415888336127773,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 5.0, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.9}",0.9075968222442898,0.9247765640516385,0.9496939178515008,0.9173359940134698,0.9302070341731105,0.925922066466802,0.014101838591276276,258,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5996867656707764,0.002614738800971017,0.004815483093261718,8.958291860107465e-05,0.1,0.1,3,90,5.0,0.002154434690031882,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 5.0, 'reg_lambda': 0.002154434690031882, 'subsample': 0.8}",0.9080436941410128,0.923733862959285,0.946978672985782,0.9142928411075081,0.9276627587927164,0.9241423659972607,0.013343442832562528,1506,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6109287738800049,0.0050184220935314,0.004824781417846679,8.570497631399055e-05,0.1,0.1,3,90,5.0,0.002154434690031882,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 5.0, 'reg_lambda': 0.002154434690031882, 'subsample': 0.85}",0.9062562065541211,0.925571002979146,0.9481635071090047,0.9145422798702919,0.928311299575954,0.9245688592177034,0.014195795870997124,1114,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6265680313110351,0.0013064393945672844,0.004744434356689453,3.8603671439942264e-05,0.1,0.1,3,90,5.0,0.002154434690031882,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 5.0, 'reg_lambda': 0.002154434690031882, 'subsample': 0.9}",0.9072989076464747,0.9247765640516385,0.9496939178515008,0.9173359940134698,0.9302070341731105,0.9258624835472389,0.014179555538048047,291,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.5888388156890869,0.0037822739920465856,0.004729509353637695,0.00010914176541329434,0.1,0.1,3,90,5.0,0.01,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 5.0, 'reg_lambda': 0.01, 'subsample': 0.8}",0.9080436941410129,0.923733862959285,0.946978672985782,0.91334497380893,0.9281117485657271,0.9240425904921473,0.013513851615490914,1593,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6077396869659424,0.011869928710664562,0.004597330093383789,0.00021801089781373526,0.1,0.1,3,90,5.0,0.01,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 5.0, 'reg_lambda': 0.01, 'subsample': 0.85}",0.9062562065541211,0.925571002979146,0.9481635071090047,0.9145422798702919,0.9270641057620355,0.9243194204549198,0.014138687343987334,1334,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.6167243480682373,0.0041048143650045605,0.004726123809814453,7.572594446000933e-05,0.1,0.1,3,90,5.0,0.01,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 90, 'reg_alpha': 5.0, 'reg_lambda': 0.01, 'subsample': 0.9}",0.9092850049652432,0.9247269116186693,0.9492496050552922,0.9166874532302319,0.9291593913694188,0.9258216732477711,0.013550662177747369,309,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.4363050937652588,0.0015329782423329768,0.00460662841796875,5.289983379530186e-05,0.1,0.1,4,50,0.32,0.0001,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'reg_alpha': 0.32, 'reg_lambda': 0.0001, 'subsample': 0.8}",0.9018867924528303,0.9230883813306853,0.9436216429699842,0.9148416063856324,0.926365677226241,0.9219608200730747,0.01373692249324093,3727,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.44902877807617186,0.0048826612448175655,0.004531955718994141,9.409709287393316e-05,0.1,0.1,4,50,0.32,0.0001,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'reg_alpha': 0.32, 'reg_lambda': 0.0001, 'subsample': 0.85}",0.9043197616683218,0.9236842105263158,0.9443127962085308,0.913943626839611,0.9304065851833374,0.9233333960852234,0.013711122233785402,2285,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.4568785190582275,0.0011182284051154071,0.004365015029907227,0.00016843022430363487,0.1,0.1,4,50,0.32,0.0001,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'reg_alpha': 0.32, 'reg_lambda': 0.0001, 'subsample': 0.9}",0.9043197616683217,0.930188679245283,0.9472748815165878,0.9105512596657521,0.9306560239461212,0.9245981212084132,0.015431877187519684,1089,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.43613343238830565,0.0021396791473214374,0.004656362533569336,1.553157516882118e-05,0.1,0.1,4,50,0.32,0.00046415888336127773,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'reg_alpha': 0.32, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.8}",0.9018867924528303,0.9230883813306853,0.9436216429699842,0.9148416063856324,0.926365677226241,0.9219608200730747,0.01373692249324093,3727,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.44733390808105467,0.0014742853586142551,0.0046962261199951175,4.604420191099816e-05,0.1,0.1,4,50,0.32,0.00046415888336127773,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'reg_alpha': 0.32, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.85}",0.9043197616683218,0.9229394240317775,0.9443127962085308,0.913943626839611,0.9303566974307806,0.9231744612358044,0.013705305280050257,2465,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.45883922576904296,0.0028219965800571505,0.004601144790649414,9.098192929644985e-05,0.1,0.1,4,50,0.32,0.00046415888336127773,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'reg_alpha': 0.32, 'reg_lambda': 0.00046415888336127773, 'subsample': 0.9}",0.9043197616683217,0.930188679245283,0.9472748815165878,0.9105512596657521,0.9306560239461212,0.9245981212084132,0.015431877187519684,1089,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.43399710655212403,0.0025106709351290562,0.004557991027832031,0.00011949567726265567,0.1,0.1,4,50,0.32,0.002154434690031882,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'reg_alpha': 0.32, 'reg_lambda': 0.002154434690031882, 'subsample': 0.8}",0.9020357497517377,0.9230883813306853,0.9437697472353871,0.9148914941381892,0.9264155649787976,0.9220401874869593,0.013738251352247934,3648,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.4470211029052734,0.0017575262437530886,0.004677486419677734,2.9816395297931484e-05,0.1,0.1,4,50,0.32,0.002154434690031882,0.85,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'reg_alpha': 0.32, 'reg_lambda': 0.002154434690031882, 'subsample': 0.85}",0.9043197616683218,0.9231876861966236,0.9443127962085308,0.9120478922424545,0.9303566974307806,0.9228449667493421,0.013979780379819715,2788,2024-01-09--14-26-37,2024-01-09--20-57-45,90
0.4602510452270508,0.002593226640947838,0.0050121784210205075,0.0006219388096370666,0.1,0.1,4,50,0.32,0.002154434690031882,0.9,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'reg_alpha': 0.32, 'reg_lambda': 0.002154434690031882, 'subsample': 0.9}",0.9043197616683217,0.9302383316782523,0.9479660347551342,0.9105512596657521,0.9306560239461212,0.9247462823427164,0.015639603380379945,958,2024-01-09--14-26-37,2024-01-09--20-57-45,90
